Variable,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2/4/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.0047181959741902126,0.0028087795205471093
2/5/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190214,0.0028087795205471084
2/6/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/7/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/8/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/9/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/10/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/11/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/12/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/13/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/14/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/15/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/16/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/17/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/18/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/19/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/20/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/21/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/22/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/23/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/24/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/25/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/26/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/27/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/28/20,-0.00019501629232998653,0.0012714144725226178,0.15651508715066376,-0.0025791011534948374,-0.011528018141582658,-0.020654076498008444,0.00454312618172885,0.003229059940267649,0.004718195974190213,0.002808779520547109
2/29/20,-0.0003281823922951832,0.0022640013342257567,0.15121357745925776,0.0008051930440706957,0.027481886534327662,0.05461576188448046,-0.013141895464069133,-0.012404884880352487,-0.01881562548044603,-0.01459271343338107
3/1/20,-0.0003281823922951832,0.0022640013342257567,0.15121357745925776,0.0008051930440706957,0.027481886534327662,0.05461576188448046,-0.013141895464069133,-0.012404884880352487,-0.01881562548044603,-0.01459271343338107
3/2/20,-0.0006688464621713848,0.003913595205322711,0.07884196733883933,0.007960969415605743,0.09829539465318309,0.18715666923392774,-0.04354368078593722,-0.03756675965438077,-0.061029724073426626,-0.04451018675159634
3/3/20,-0.000651899003907849,0.003905157216453803,0.07151110967221978,0.008376872775089953,0.10279081825029278,0.1961556055858099,-0.045714686088442036,-0.03961111303155083,-0.06359911602079203,-0.04649716332557711
3/4/20,-0.0009939976005571653,0.003786129523216496,0.0495811616758239,0.00819929674757468,0.10900655814256908,0.21225163564510519,-0.051635370828626626,-0.04945453660371064,-0.08115030422183135,-0.05875600566191662
3/5/20,-0.0009625808186684312,0.0037914636132574224,0.04725154679472361,0.008432171153677717,0.11098551967182448,0.21596454505220355,-0.05239419881662355,-0.04988225328562361,-0.08134798098507087,-0.05899546743623221
3/6/20,-0.0009059349318040321,0.003779694255355807,0.043181610081593345,0.008767871108779187,0.1136256095886129,0.2208760312592684,-0.05335333875345105,-0.05031282937076736,-0.08123174152709213,-0.05906852113157317
3/7/20,-0.000836409623081374,0.003737271840535906,0.03835696889119681,0.009069775066091293,0.1156519294218827,0.22457174336239588,-0.053995447142127215,-0.05039573110767936,-0.08047076921963367,-0.05868894707663293
3/8/20,-0.0008475828481288239,0.0033907834144649945,0.03032883856067526,0.00755372677937842,0.11224689487825013,0.21914261722614617,-0.05103942500157658,-0.05145590069688014,-0.0647899488478489,-0.04007429101434388
3/9/20,-0.001142799745395164,0.003221148445523962,0.022368696257651373,0.006255983826473852,0.10851759959657567,0.21245368383111357,-0.05039686651888432,-0.047173249276198606,-0.029624195839981802,0.0018472715001800718
3/10/20,-0.0008663940475698398,0.003951267941476652,0.02219955181305397,0.0075343260421284475,0.11423333909009839,0.22334130688010306,-0.0534559707868114,-0.05043201012367121,-0.03472522321030269,-0.002519021616310923
3/11/20,-0.0006792151053479138,0.0038410754628125927,0.019726357927769653,0.008066119528349546,0.11296295139215941,0.21973151344419958,-0.05138041705270601,-0.043307506925347766,-0.018349763579641624,0.01638585685976113
3/12/20,-0.0006910854645772841,0.004476492956035484,0.01973751120828223,0.00924765996037848,0.12085256397143057,0.2331615341339509,-0.054423153382766445,-0.04575636474986922,-0.026383202226607984,0.008985929293301196
3/13/20,-0.0005418244651904665,0.005038651996352519,0.018825238251741996,0.009952114022340959,0.1234564536121985,0.23508515450635428,-0.05501402695697103,-0.04557277163533082,-0.022661636644534695,0.008625792144756247
3/14/20,0.0001768447517126761,0.007468589312016306,0.016348193081056395,0.014703500934870242,0.12058264990226072,0.21561482645527869,-0.04539591584276397,-0.030738910585598057,0.01763458331788402,0.027942764666863386
3/15/20,0.0012562242794288837,0.010141840399852728,0.015996624011412195,0.02000023358623176,0.1255818634530357,0.2103670463051933,-0.039439288698664185,-0.02582927256785702,0.016081107649388474,0.02950321433652487
3/16/20,0.0001462335534786452,0.008081785002241534,0.008278097032477675,0.017980311227659165,0.09438655370489905,0.13104600346969467,0.0007700401124030793,0.059388973833718314,0.20757922155162992,0.10790219085679338
3/17/20,0.0011286178642565064,0.009072600017070807,0.0077438837985626075,0.018433819509215903,0.09804690688716297,0.12493322222474254,0.008181550249244884,0.065948850124565,0.22231778692992088,0.11873063922702924
3/18/20,0.0031864289251952865,0.01395654182315477,0.007620382897454244,0.028611556062811752,0.10983582551540985,0.11926196320844991,0.017302945737813234,0.06924568007208305,0.2151100906397878,0.11689001003753151
3/19/20,0.0027151921171416566,0.009605683446450488,0.0033344821967552824,0.034208869166716754,0.09089374123516847,0.046060214176460494,0.0597207863234092,0.19507985804121855,0.27782585370173685,0.12241506865151325
3/20/20,0.006937830631172787,0.01494079756615141,0.0026974496206078912,0.04259456438172272,0.09108745330571454,0.034143560872520476,0.0634482816682741,0.2147042074208592,0.3167295041608294,0.10398381857310358
3/21/20,0.0075414811506081866,0.017615393056187506,0.0026891655329845956,0.04709838794977741,0.09659308730432652,0.03213889787876129,0.06734410929016271,0.21210835852445656,0.30533260544660273,0.1011954737313181
3/22/20,0.0019986941418319464,0.004690942761455648,0.0007452830915749407,0.01832462802176871,0.029288094230695165,0.01093798161592053,0.027935076068926926,0.07680319405658743,0.1270817704817854,0.02508750623676468
3/23/20,0.008975562704937871,0.02196899631445957,0.002473579583538823,0.053901425135985434,0.10133187663290114,0.026962177018301413,0.07506905887659075,0.20726042460747163,0.2637386070525219,0.0778582402867907
3/24/20,0.006446453473737593,0.01787935663089139,0.0017635190656300616,0.05655666696452375,0.11246629565327709,-0.01057611367604006,0.11707305174917752,0.23888290583175495,0.031700653043802436,-0.09519630026938218
3/25/20,0.009274169254869893,0.019632506876498496,0.0016956772584567725,0.06471155141240521,0.11352989458521659,-0.012475468611031059,0.12197756038933424,0.24038020894231674,-0.009647496718552999,-0.09998948642188266
3/26/20,0.010680425346636033,0.022975769385203383,0.0018484984429866257,0.06842679322099508,0.1216200959530631,-0.019567454365456975,0.12667796116532323,0.22795062351632686,-0.0349406467670045,-0.09820425268035825
3/27/20,0.012621405539285304,0.027112422992876015,0.0016112486354414078,0.07597778031690898,0.1251350915585726,-0.025845054832954288,0.12669778609308147,0.2120989917638437,-0.037093165098531986,-0.08531444652492787
3/28/20,0.014849935938902105,0.03236722346475456,0.0014711330951417397,0.08299726312606193,0.13073517248528438,-0.03969411883127184,0.12444409732805113,0.15276773169500155,-0.09224537386694875,-0.08787946018212624
3/29/20,0.016142988782110686,0.03523696945765893,0.001480954001833597,0.08640132523727279,0.13039671781108947,-0.04280953725647387,0.12239095281174643,0.13753245573370826,-0.09859016054352557,-0.08071844079060128
3/30/20,0.01603986640648856,0.03711288396272257,0.0013270841854941362,0.0905240149262514,0.1320913582089566,-0.0523101557016089,0.12019885630988568,0.10383893698413625,-0.13716937685920977,-0.07101185735377348
3/31/20,0.017239208450759935,0.03809943311915512,0.001130682394706348,0.09140846065799034,0.13398336260901686,-0.056410828730442064,0.11662873571254706,0.08497558466936925,-0.14096906684577226,-0.06420507572103207
4/1/20,0.019284053698413395,0.04232768697826119,0.0012916974649587062,0.09347436681384735,0.12724854253210627,-0.055455628554270636,0.10508036249812364,0.053571675273752895,-0.14282260453685608,-0.046545296512955976
4/2/20,0.02064761777380839,0.044981926248818666,0.0014144192378819213,0.09519713749768592,0.12288670482672522,-0.05562667399642453,0.09914349925109327,0.03764088550278221,-0.1354197994922849,-0.03845881357835639
4/3/20,0.02159627672854863,0.046871290295499274,0.0013061195034500997,0.09688864931720442,0.11972269834022253,-0.05527810019503918,0.09283034088406825,0.025658273765858632,-0.13001831101316566,-0.027819225461228208
4/4/20,0.022472985086704294,0.04860423734992214,0.0012649784246199192,0.09715222285181074,0.11457139777339544,-0.05466215297743971,0.08784249632967765,0.014727088339029908,-0.12363307677258159,-0.020455189324327407
4/5/20,0.023109820020924297,0.04931149429556421,0.0013543187051103319,0.09622146417339635,0.11097256079348747,-0.053984969183860275,0.08357871693376112,0.007689736320987053,-0.12183713997104674,-0.012658603447787482
4/6/20,0.023904292174712665,0.050669480900867474,0.0011937120870731237,0.09710947431191477,0.1048339182593276,-0.05355460158093957,0.07672434900277801,-0.010919956474290882,-0.11283594372884029,-0.003056419486901969
4/7/20,0.026849734148811075,0.05474420029008903,0.0008264457451688794,0.09941053373133413,0.09361836339459896,-0.05757156080874175,0.053573728582644996,-0.05574540300929726,-0.06313588487535025,0.025821693876990445
4/8/20,0.027183679395514256,0.05477483918492852,0.0007187236558476133,0.09849932843591122,0.0924390522608325,-0.057185146039506266,0.054557019816354566,-0.05580682929519827,-0.0668852458550486,0.02482549394362283
4/9/20,0.027842495266043456,0.05612166700958757,0.000666526068872298,0.09797563254681492,0.0891853809677457,-0.05693915684758825,0.049290382133573576,-0.06371781724917815,-0.05764168081342312,0.029969551309710026
4/10/20,0.02844190534005624,0.057162310010314354,0.0005047126744934348,0.09734397119329002,0.085578037199748,-0.056290574777405164,0.04487487241743027,-0.06933186837821138,-0.05050002157072264,0.035825468468709605
4/11/20,0.0289216347548853,0.05815515270842115,0.00042939419288109775,0.09674088380491482,0.08213374978120645,-0.05472515496245783,0.041275119663573646,-0.07019421542208709,-0.04406342910593622,0.03802735938359354
4/12/20,0.02905908093709993,0.05872849743264144,0.00035449047016901744,0.0965875641293472,0.08027681015800621,-0.053867448109446055,0.03965094359323742,-0.07036585734242685,-0.04105254369804754,0.039352966426733575
4/13/20,0.02926699336335915,0.05899484421131285,0.0004720408208634862,0.09627577623492133,0.07809077276199895,-0.053283073091589174,0.03627251882165272,-0.07478491755103257,-0.0335623279855496,0.04238286518257331
4/14/20,0.030176249838551224,0.05982063891593186,0.00032464644637659253,0.094996013036715,0.07166690745149731,-0.05103126533148877,0.03221044394738103,-0.080965075304954,-0.024428357769060233,0.041764397353029226
4/15/20,0.030685355449941394,0.06056176227765492,0.00020864118041219966,0.09395933970928219,0.06569554022279547,-0.049303361750775224,0.02422329581799239,-0.08708983137863033,-0.013213618549418573,0.043981948790428826
4/16/20,0.031123773651869278,0.06095148356446999,0.00013130034392336396,0.09257412018326437,0.061046973238043874,-0.04714433338071958,0.02083320800638833,-0.09030531090578862,-0.007814363556025937,0.043594200229441805
4/17/20,0.031725426446621595,0.061523508025816506,0.0001409384810403615,0.09073220121076958,0.05599603995346606,-0.046139838986339776,0.013817111121447082,-0.09668097185582021,0.003610235404972739,0.05151282395656898
4/18/20,0.032165755531717084,0.06204067508874971,0.00017870627969945646,0.08994716615232552,0.05294370165991302,-0.04483439673397483,0.011721908052025562,-0.09619179958766051,0.0029687304124818587,0.04971622071065074
4/19/20,0.03257262856429968,0.06242382932897755,0.000135710079645808,0.0891603848415204,0.049705657179661245,-0.04339648104124906,0.00859881363947944,-0.09729955362569993,0.007303688046256905,0.049812076555315346
4/20/20,0.03299927397004419,0.06258551442416616,0.00011948775936483999,0.08745703553130132,0.045087560359626536,-0.041869321110839144,0.0039302222525049455,-0.09998558952559196,0.016732676584258758,0.05050223443804771
4/21/20,0.033149816720172115,0.06273461065271371,2.3498649686400985e-05,0.08690990385673764,0.04300047246273692,-0.041338598130311086,0.0021583614335789953,-0.10227579992054073,0.017163980010010363,0.05067023058274936
4/22/20,0.033705840535092006,0.06363298556544007,-1.5471718392448683e-05,0.08443386150717681,0.039328392419036864,-0.039096988532211545,-0.001024492679086629,-0.10037930239129132,0.026111572576766738,0.04683365446425028
4/23/20,0.03407174926139953,0.06414997819059168,-2.745329976320032e-05,0.08340614487869809,0.03536070123809814,-0.03715766112629211,-0.005026971312077434,-0.09627264710812028,0.03525657871197628,0.04640709841903285
4/24/20,0.034411633494119624,0.06407349960546191,2.7528732394038657e-05,0.08285274413498671,0.03434665353306147,-0.037072901500147123,-0.009591306989455711,-0.09433927777488746,0.03853252098159539,0.03996206542478212
4/25/20,0.034612740338914136,0.06441791082310695,-2.470140602864455e-05,0.08156541021954589,0.030801331469339135,-0.03553755515086136,-0.012966198120826463,-0.09474401149070685,0.04096823160428545,0.03972662273918307
4/26/20,0.034915151034064854,0.06467677150999895,-2.1058408711297398e-05,0.08047826769623646,0.02896033100238351,-0.0343157200289535,-0.014093789310805223,-0.09325084917339545,0.04208614590254415,0.038283398556420115
4/27/20,0.035072616857028255,0.06467260043876558,-2.296838964772708e-05,0.07948818445149766,0.026276090072773532,-0.03303498962121927,-0.015872228108291447,-0.09344987558811724,0.04512997519267247,0.036979072846598
4/28/20,0.03546160625200285,0.06489421778962678,-3.8725697924555564e-05,0.07797138870250135,0.023382676076506646,-0.031517273685301835,-0.017767137093823555,-0.09175384035606131,0.04651281428923065,0.03507851425654144
4/29/20,0.035595050688399514,0.06517584076017881,-8.528744121228085e-05,0.07717744401051571,0.0204147499488962,-0.029767414208727735,-0.02007250654500944,-0.0865236318438226,0.0557815694980119,0.03387437855227346
4/30/20,0.035884951266258236,0.06568828392273637,-0.00012155458770251519,0.07536183473628254,0.016331755935479225,-0.027758251751643506,-0.02328529849205502,-0.08427058643269097,0.05501202754101209,0.03066696369467933
5/1/20,0.036085525586324774,0.066005152310186,-0.0001320874331912943,0.07412746353929472,0.014032593245139563,-0.026423801055596084,-0.02466811828357293,-0.08111286704001826,0.054289804067257856,0.028977057035122364
5/2/20,0.036194335307345595,0.06609479717641632,-0.00015034354747212587,0.0735232492888831,0.011781216129405697,-0.02529450575292267,-0.026376660390106825,-0.07962241905755976,0.05502635668545182,0.027811522989033593
5/3/20,0.03644962479764178,0.06621047420034165,-0.00016792821839887914,0.07237177798906849,0.01006822814655555,-0.02412083315459841,-0.02706170185192687,-0.07710230257452355,0.05548385800259129,0.02560975312129108
5/4/20,0.03650131245688885,0.06608242669782519,-0.00019653007779393405,0.07197745099994457,0.008720893027352858,-0.023293941827555738,-0.02799620457321284,-0.07520569108002982,0.06102151784566183,0.02469383130202387
5/5/20,0.037005407263768615,0.0661802040270633,-0.00024216378406277322,0.0698758473262677,0.005307066561758926,-0.020938161187376254,-0.029424208677400487,-0.06978316097559707,0.06485618999329126,0.02196913137805735
5/6/20,0.037342802515654284,0.06643206574711208,-0.00026514464267749356,0.06788723257127023,0.0018862043928691739,-0.01887866412348798,-0.03097675158427751,-0.06763997058467451,0.06186283797843217,0.018561123856600546
5/7/20,0.037674627874754556,0.06663513224698751,-0.00026966263934231725,0.06609575143353792,-0.001543496219103145,-0.016634599793861806,-0.03162784965463245,-0.06296198251736232,0.061739549947705905,0.01271495208250524
5/8/20,0.03791673697921506,0.06666845058997206,-0.00027482183092360197,0.06464328796226157,-0.004337250578004334,-0.01501555884951798,-0.0337691972998411,-0.06027953618568158,0.062220692213957554,0.009235561138228068
5/9/20,0.038169830048678584,0.06657415747515498,-0.0003134344902110276,0.06342425565818272,-0.006309415342728867,-0.013732634105854829,-0.0349390121665751,-0.05737845398072366,0.0616453188362994,0.008133538089778482
5/10/20,0.03830495933707712,0.06662425348314366,-0.0002863651672780424,0.06278459806729805,-0.00744457647646331,-0.012977724403499645,-0.03566239140078706,-0.05585163443227418,0.061135793175568096,0.006547001922613892
5/11/20,0.03840183372577024,0.06673481130216023,-0.0003191894229878065,0.06233763556910362,-0.007450480466432049,-0.013049403043514356,-0.03612205621074736,-0.054179207899747145,0.060510644715057314,0.006814740444358401
5/12/20,0.03862844015202789,0.0667725395224606,-0.00030375240733638876,0.06095966343007158,-0.00964906135997502,-0.011675325023787961,-0.0368781689542302,-0.05074007965662529,0.06013364327093174,0.004756186171047085
5/13/20,0.0387455019421008,0.06675710738613973,-0.00027059283290936295,0.06001410057142082,-0.01121498545842649,-0.010629251285213122,-0.037613060132801863,-0.04772874212149713,0.06106396754484067,0.0033522285705759043
5/14/20,0.03899206264298184,0.06676637701635439,-0.0003005319308581499,0.05853546632464406,-0.013314609689553456,-0.009189814045325432,-0.03839775639924398,-0.04511776293059733,0.05948181030536961,0.0013241310463865093
5/15/20,0.039125100413265806,0.06698163800922345,-0.0003176267034240494,0.05701921042153079,-0.015649843776146907,-0.007665414862265333,-0.039379237290009736,-0.04129623098653964,0.05814790793878371,-0.0022861025757493535
5/16/20,0.03929163133262284,0.06693191449833256,-0.0003215336562305137,0.05592380160980413,-0.017412837051476747,-0.006537363244307972,-0.04049891519232173,-0.03869262672144584,0.056958088310336503,-0.003902499779540988
5/17/20,0.03937658853363767,0.0669214397800185,-0.00031253318236834664,0.05520303609083948,-0.018353414338802842,-0.005868554383780955,-0.040923045846037044,-0.03729789743045922,0.0564675733358187,-0.0049980932258733065
5/18/20,0.03945635627458602,0.0671644893648324,-0.0003349503599160046,0.057456491032133676,-0.01483726669325574,-0.007482061378338796,-0.03715288873112315,-0.03417500010397834,0.05019934666252833,-0.005849881205553989
5/19/20,0.03969664435893778,0.06715428253029225,-0.00033903928086744136,0.05567694404446364,-0.017207164488252085,-0.005777388926952829,-0.03812678753302624,-0.03023240763211942,0.04895713563972991,-0.008687355233556645
5/20/20,0.040337553819031924,0.06715450016716111,-0.00036081021688994804,0.05127303631374313,-0.022927206534456065,-0.001418561058621228,-0.04053719409992879,-0.016571388552934014,0.04336872742430226,-0.017653969193602178
5/21/20,0.04039296569975589,0.067016000969076,-0.0003499838312506883,0.05023721637261718,-0.024965620416803058,-4.924625576407528e-07,-0.041316212485397394,-0.014417132562430246,0.04399885376976271,-0.018368622258672505
5/22/20,0.0404935499261771,0.06695276260818588,-0.0003829898893095468,0.049058641232689965,-0.02686877753016059,0.0014501626310819144,-0.04151800111537521,-0.010633454329399569,0.041538040888960945,-0.02147913804987298
5/23/20,0.0406209944356246,0.06693990945226852,-0.0004078122668962732,0.04848004032446762,-0.027129431452560655,0.0017152132518854475,-0.04095373012893121,-0.009253726473036893,0.03904763448592596,-0.023286776835920057
5/24/20,0.04082487530030585,0.06663414702927878,-0.0004295441714474783,0.04691340753980034,-0.02866436627435641,0.0030604278778835047,-0.04118697509256837,-0.004964214087690235,0.036771410409263884,-0.025750671867147763
5/25/20,0.04103565342562277,0.06656354243288688,-0.00041234830924335444,0.04555771534977288,-0.02957468321686308,0.003934314289745611,-0.04093815529311426,-0.002609694099278613,0.035171700784821035,-0.027717916661887047
5/26/20,0.04111421896212365,0.06646996806256558,-0.00042235921026455433,0.04484453387802899,-0.030600841153465747,0.004700245784986535,-0.041171708815611496,-0.0004451327762861122,0.035159452932943376,-0.028933064122305837
5/27/20,0.04123447888143896,0.0664653954823684,-0.00040910544480383807,0.04374830725763974,-0.03211712128024154,0.005744873711303267,-0.041711324527643735,0.0018639090888639658,0.033232880917500644,-0.029831735274730497
5/28/20,0.04138145294766508,0.06634132147243771,-0.00044564183763763594,0.04220694879221907,-0.033619122302655506,0.006868938341985857,-0.0419630880819632,0.005005018005853847,0.031787751637574885,-0.03316586211520606
5/29/20,0.04150909694435333,0.06624193481882547,-0.00042935417008896864,0.041026225695130536,-0.03509760398190862,0.008034055204213946,-0.041810529520735495,0.007579457352933146,0.031007133579446133,-0.03460739458372634
5/30/20,0.04158951383878559,0.06613570651407508,-0.0003966738166890617,0.039840170460366156,-0.03646087228232906,0.009125281096130426,-0.04189233429601362,0.010579755700441102,0.028814634417541878,-0.035959903887534686
5/31/20,0.04167564774122747,0.06600493468781655,-0.0004085798953200161,0.038767843319011785,-0.03768773268354278,0.010113435154669493,-0.04178918933935269,0.012928750831880486,0.027445733423307476,-0.03780840200162348
6/1/20,0.041780246689222235,0.06589833361632874,-0.00040286825359700187,0.03813249335348904,-0.03792061139825364,0.010441847898411412,-0.04112920674008336,0.014398256882988136,0.024907239378795052,-0.040003344617966966
6/2/20,0.041841975468280425,0.06575457004008586,-0.00040406251013820843,0.0372478643611107,-0.039550463881364524,0.011620746786450213,-0.04198699944534726,0.017657430568963874,0.024012707483806912,-0.04100642707070095
6/3/20,0.042007056843916486,0.06562658282102471,-0.0003759264551583074,0.035988200339728896,-0.04067631194864084,0.012639546436853649,-0.041291105952606086,0.020040371276702745,0.02261025308736986,-0.041386406510028804
6/4/20,0.0420772198937387,0.06551531640654068,-0.0003782289608939584,0.03545122812495384,-0.0413155554675657,0.013271147261306569,-0.0407624081398742,0.023276463846176265,0.018007351547520117,-0.04249521139408369
6/5/20,0.04219610230062222,0.06537914117331534,-0.0004045144975389903,0.034483473604715494,-0.04225295719037062,0.01402744766004181,-0.04075991492184766,0.02575950393002035,0.015395204381652214,-0.04227684588545497
